transaction_id,price,competitor_price,day_of_week,is_weekend,hour_of_day,is_peak_hour,month,season_factor,product_category,inventory_level,is_promotion,customer_rating,demand,revenue
4471,182.34,224.91,2,0,12,1,9,-1.0,Toys,18,1,4.97,193,35191.23
4472,198.39,257.12,6,1,13,0,8,0.0,Food,46,0,4.56,38,7538.87
4473,49.58,37.28,6,1,6,0,12,-0.0,Clothing,47,0,1.17,144,7139.51
4474,77.53,94.39,1,0,21,1,6,-0.0,Electronics,26,0,4.45,247,19150.77
4475,137.15,128.14,0,0,10,1,10,-1.7321,Books,5,0,1.55,86,11795.04
4476,101.92,103.39,5,1,19,1,2,1.7321,Books,5,0,1.96,226,23034.48
4477,89.49,111.77,0,0,19,1,8,0.0,Books,31,0,3.72,166,14856.01
4478,77.98,100.13,5,1,10,1,11,-1.366,Toys,28,0,3.92,175,13647.22
4479,122.82,105.29,2,0,20,1,6,-0.0,Clothing,77,0,3.02,161,19773.75
4480,119.36,98.8,1,0,8,0,11,-1.366,Food,75,0,4.87,63,7519.85
4481,40.68,30.44,2,0,3,0,1,1.366,Electronics,65,0,2.96,191,7769.3
4482,99.63,103.32,1,0,1,0,6,-0.0,Books,88,1,2.03,143,14247.17
4483,115.16,81.55,4,0,1,0,5,-0.366,Books,13,0,1.04,65,7485.38
4484,118.35,112.1,4,0,8,0,6,-0.0,Electronics,18,1,4.47,214,25327.87
4485,49.92,37.14,5,1,18,1,1,1.366,Books,24,0,2.58,239,11930.97
4486,151.03,142.44,3,0,14,0,4,0.0,Toys,29,0,4.13,110,16613.47
4487,14.79,10.71,3,0,20,1,7,0.366,Clothing,28,0,4.1,243,3593.44
4488,77.42,92.99,5,1,20,1,5,-0.366,Clothing,45,0,1.17,147,11380.45
4489,158.24,130.68,4,0,17,1,6,-0.0,Food,86,0,4.29,90,14241.64
4490,117.14,105.07,5,1,15,0,2,1.7321,Toys,84,0,2.16,197,23076.51
4491,59.62,72.86,3,0,1,0,8,0.0,Food,11,0,4.36,186,11089.48
4492,142.04,163.03,5,1,11,1,10,-1.7321,Books,51,0,2.97,92,13067.78
4493,117.8,97.95,4,0,0,0,4,0.0,Clothing,59,0,3.37,124,14607.73
4494,161.29,119.86,2,0,1,0,6,-0.0,Food,84,0,1.41,28,4516.02
4495,149.65,169.02,0,0,13,0,3,1.0,Food,13,0,2.52,106,15863.41
4496,125.92,117.66,4,0,6,0,9,-1.0,Toys,47,0,4.88,115,14480.86
4497,102.75,119.16,5,1,16,0,8,0.0,Books,88,0,4.7,153,15721.33
4498,35.3,34.15,4,0,14,0,6,-0.0,Electronics,43,1,4.98,237,8367.19
4499,59.65,54.14,4,0,16,0,9,-1.0,Toys,24,0,3.04,149,8888.34
4500,89.63,87.0,3,0,8,0,10,-1.7321,Toys,48,0,4.27,117,10486.58
4501,123.87,142.34,5,1,12,1,9,-1.0,Books,63,0,2.82,106,13129.89
4502,107.6,133.57,3,0,1,0,2,1.7321,Electronics,17,0,4.77,217,23350.17
4503,64.76,47.26,5,1,14,0,9,-1.0,Toys,69,1,4.94,180,11655.91
4504,11.23,11.39,3,0,19,1,8,0.0,Food,54,0,4.51,264,2964.25
4505,104.29,75.05,3,0,10,1,2,1.7321,Food,94,0,3.48,175,18249.95
4506,64.27,63.05,2,0,18,1,9,-1.0,Food,14,0,4.96,161,10347.3
4507,149.58,184.15,4,0,13,0,5,-0.366,Food,15,1,4.93,141,21090.16
4508,14.55,13.34,2,0,3,0,12,-0.0,Electronics,73,0,2.9,187,2720.81
4509,121.12,152.54,3,0,10,1,9,-1.0,Books,78,0,2.22,110,13322.9
4510,188.88,203.68,2,0,15,0,3,1.0,Books,10,0,1.75,42,7932.96
4511,43.14,54.37,6,1,22,0,4,0.0,Electronics,22,0,3.71,212,9145.21
4512,99.61,114.98,6,1,1,0,1,1.366,Books,95,1,1.14,195,19424.61
4513,27.37,20.86,4,0,1,0,11,-1.366,Food,13,1,4.06,208,5693.0
4514,128.88,108.09,4,0,8,0,5,-0.366,Electronics,81,0,1.21,92,11856.92
4515,114.6,107.32,3,0,21,1,7,0.366,Food,65,0,2.06,103,11803.9
4516,87.4,70.1,4,0,22,0,7,0.366,Books,14,0,2.99,132,11536.73
4517,109.06,108.73,2,0,20,1,6,-0.0,Toys,44,0,1.39,124,13523.64
4518,180.35,177.25,1,0,20,1,6,-0.0,Electronics,39,0,1.15,114,20559.81
4519,47.3,60.24,4,0,3,0,8,0.0,Clothing,35,0,2.92,164,7756.53
4520,14.29,13.72,2,0,7,0,11,-1.366,Clothing,65,0,4.55,159,2271.67
4521,173.72,203.49,6,1,22,0,10,-1.7321,Food,27,0,2.63,0,0.0
4522,119.65,151.38,6,1,17,1,9,-1.0,Books,45,0,1.8,137,16392.36
4523,179.23,219.76,2,0,14,0,4,0.0,Food,57,0,2.63,38,6810.55
4524,123.42,101.85,6,1,1,0,4,0.0,Clothing,22,0,3.89,87,10737.5
4525,163.93,163.54,2,0,21,1,8,0.0,Electronics,34,0,1.17,166,27212.48
4526,91.64,83.27,4,0,10,1,5,-0.366,Food,9,0,1.12,131,12004.57
4527,152.47,143.31,1,0,16,0,10,-1.7321,Books,50,0,2.85,0,0.0
4528,183.48,168.15,3,0,6,0,9,-1.0,Clothing,54,0,3.71,46,8439.98
4529,118.7,141.95,3,0,7,0,6,-0.0,Electronics,58,0,3.46,154,18280.32
4530,44.35,43.08,4,0,9,1,9,-1.0,Food,100,0,3.55,160,7095.87
4531,61.07,61.94,4,0,23,0,12,-0.0,Electronics,96,0,1.66,158,9649.3
4532,47.74,61.56,6,1,2,0,12,-0.0,Toys,62,0,3.15,178,8498.16
4533,56.9,41.88,0,0,12,1,4,0.0,Clothing,38,0,2.51,187,10640.83
4534,68.22,67.73,5,1,22,0,1,1.366,Food,84,0,1.44,157,10710.37
4535,115.48,134.46,1,0,16,0,4,0.0,Electronics,27,0,1.51,122,14088.0
4536,121.72,96.24,2,0,12,1,9,-1.0,Food,64,0,3.58,87,10589.5
4537,91.03,97.13,5,1,18,1,7,0.366,Books,3,0,4.83,195,17751.82
4538,126.93,107.09,2,0,21,1,6,-0.0,Books,11,0,1.43,100,12692.99
4539,25.5,31.12,5,1,8,0,2,1.7321,Food,24,0,2.98,221,5635.33
4540,26.68,23.91,3,0,20,1,4,0.0,Clothing,29,0,1.99,195,5202.55
4541,42.65,38.27,5,1,15,0,1,1.366,Food,69,0,2.13,178,7591.27
4542,108.43,114.82,4,0,4,0,3,1.0,Food,97,0,1.9,105,11385.65
4543,50.66,41.04,1,0,8,0,2,1.7321,Food,8,0,3.18,171,8662.69
4544,63.82,55.59,3,0,8,0,4,0.0,Food,19,0,1.23,121,7722.71
4545,86.06,81.75,6,1,5,0,4,0.0,Clothing,68,0,3.97,138,11876.2
4546,164.25,149.83,5,1,20,1,11,-1.366,Toys,99,0,3.43,90,14782.91
4547,12.63,12.82,1,0,9,1,9,-1.0,Toys,94,0,2.54,201,2539.39
4548,133.38,141.36,4,0,17,1,7,0.366,Electronics,69,0,1.87,181,24142.14
4549,137.09,142.57,6,1,10,1,3,1.0,Clothing,48,0,3.15,180,24675.58
4550,161.74,176.71,2,0,23,0,7,0.366,Clothing,40,0,4.82,119,19247.61
4551,187.22,165.63,6,1,23,0,8,0.0,Clothing,67,0,3.83,66,12356.72
4552,13.83,10.73,0,0,14,0,12,-0.0,Books,16,0,2.12,157,2170.71
4553,39.22,45.36,1,0,6,0,7,0.366,Clothing,64,0,3.97,194,7608.47
4554,178.37,215.91,2,0,13,0,8,0.0,Books,8,0,3.02,77,13734.69
4555,97.12,82.96,1,0,7,0,9,-1.0,Toys,5,0,1.19,81,7866.6
4556,117.27,110.73,1,0,18,1,1,1.366,Toys,99,0,3.47,207,24275.35
4557,135.98,135.86,1,0,14,0,10,-1.7321,Books,72,0,1.94,10,1359.75
4558,139.02,141.8,4,0,18,1,6,-0.0,Food,100,0,2.64,100,13902.27
4559,187.03,204.93,3,0,17,1,4,0.0,Toys,25,1,2.91,178,33291.46
4560,199.42,144.57,1,0,16,0,1,1.366,Food,53,1,4.2,102,20340.88
4561,146.83,166.34,4,0,2,0,2,1.7321,Electronics,49,0,3.32,193,28338.17
4562,64.57,47.6,0,0,2,0,10,-1.7321,Books,72,0,2.36,70,4520.04
4563,177.15,173.78,3,0,6,0,4,0.0,Electronics,21,0,3.63,92,16298.07
4564,19.35,23.16,4,0,9,1,1,1.366,Books,51,1,1.77,302,5844.3
4565,53.91,52.33,6,1,16,0,6,-0.0,Electronics,46,0,4.29,191,10295.92
4566,180.5,142.5,0,0,14,0,1,1.366,Electronics,9,1,1.81,174,31407.57
4567,58.68,75.75,6,1,7,0,9,-1.0,Clothing,64,0,3.23,150,8801.46
4568,51.92,64.05,3,0,16,0,10,-1.7321,Toys,96,0,1.82,92,4776.98
4569,36.24,42.14,4,0,2,0,3,1.0,Books,77,1,2.3,234,8481.05
4570,173.23,164.03,0,0,3,0,12,-0.0,Toys,23,1,2.69,159,27543.77
4571,105.01,85.09,4,0,7,0,11,-1.366,Clothing,60,0,2.47,68,7140.75
4572,138.23,174.84,0,0,12,1,1,1.366,Toys,59,0,4.74,222,30687.0
4573,55.42,56.5,1,0,0,0,6,-0.0,Books,8,0,1.89,142,7870.01
4574,154.03,186.59,1,0,17,1,6,-0.0,Clothing,64,0,1.72,123,18945.4
4575,154.4,139.77,3,0,10,1,7,0.366,Food,99,0,3.07,108,16675.31
4576,69.39,62.54,0,0,20,1,7,0.366,Clothing,54,0,4.8,203,14086.91
4577,88.03,113.67,1,0,5,0,10,-1.7321,Books,92,0,3.01,87,7658.58
4578,49.84,50.49,3,0,15,0,11,-1.366,Electronics,15,0,4.84,139,6927.92
4579,195.55,153.39,2,0,20,1,4,0.0,Toys,52,0,1.76,39,7626.32
4580,132.66,110.35,1,0,18,1,5,-0.366,Electronics,93,0,1.04,128,16981.05
4581,187.56,185.53,1,0,22,0,3,1.0,Food,51,0,2.21,39,7314.97
4582,67.64,49.07,5,1,16,0,6,-0.0,Electronics,4,0,3.55,165,11161.14
4583,158.56,154.99,4,0,17,1,7,0.366,Toys,34,0,3.37,173,27430.75
4584,155.51,147.95,2,0,10,1,9,-1.0,Electronics,24,0,1.97,123,19128.12
4585,141.41,165.12,0,0,13,0,9,-1.0,Clothing,21,0,3.65,94,13292.97
4586,193.47,176.63,3,0,11,1,12,-0.0,Books,2,1,4.32,178,34437.91
4587,84.78,109.32,2,0,19,1,5,-0.366,Electronics,7,1,3.75,271,22974.16
4588,34.84,28.16,0,0,23,0,4,0.0,Books,56,1,3.91,214,7454.97
4589,137.62,145.14,1,0,6,0,7,0.366,Books,75,0,2.23,84,11560.47
4590,148.57,111.99,6,1,16,0,3,1.0,Books,76,0,3.12,74,10994.1
4591,119.26,136.0,5,1,4,0,4,0.0,Clothing,68,1,1.17,170,20274.46
4592,49.3,63.93,6,1,21,1,9,-1.0,Books,35,0,2.44,207,10204.15
4593,105.85,126.11,3,0,13,0,5,-0.366,Electronics,26,1,4.26,217,22968.72
4594,69.32,71.63,3,0,23,0,10,-1.7321,Books,18,0,4.16,102,7070.24
4595,91.22,90.38,2,0,12,1,7,0.366,Clothing,64,0,4.76,224,20432.98
4596,132.59,159.24,4,0,23,0,2,1.7321,Books,56,0,4.88,193,25590.17
4597,151.59,191.24,0,0,11,1,9,-1.0,Electronics,80,0,4.89,163,24709.3
4598,54.12,70.01,5,1,13,0,5,-0.366,Clothing,55,1,1.63,193,10445.68
4599,87.01,81.61,5,1,8,0,5,-0.366,Food,12,0,1.48,92,8005.09
4600,61.14,79.15,6,1,3,0,4,0.0,Food,37,0,4.5,160,9782.51
4601,47.74,37.88,2,0,21,1,8,0.0,Electronics,52,0,2.53,200,9548.0
4602,158.84,135.36,4,0,18,1,11,-1.366,Toys,19,0,2.43,92,14613.61
4603,182.76,137.69,4,0,0,0,4,0.0,Books,15,0,3.13,53,9686.17
4604,80.34,69.34,4,0,12,1,2,1.7321,Toys,86,1,2.81,299,24022.89
4605,152.74,177.3,3,0,5,0,5,-0.366,Clothing,84,0,1.89,90,13746.87
4606,180.43,218.64,0,0,0,0,3,1.0,Books,52,0,4.38,144,25981.79
4607,170.76,199.34,0,0,21,1,4,0.0,Toys,77,0,4.64,154,26297.59
4608,44.73,48.25,6,1,16,0,3,1.0,Electronics,87,0,3.99,214,9573.19
4609,191.7,193.3,2,0,2,0,7,0.366,Clothing,95,0,1.19,64,12268.51
4610,81.57,91.78,1,0,16,0,6,-0.0,Books,26,1,1.47,181,14763.9
4611,74.46,69.58,2,0,1,0,2,1.7321,Food,45,0,2.38,162,12061.83
4612,21.86,26.34,0,0,21,1,11,-1.366,Books,96,0,3.23,182,3978.88
4613,102.37,113.26,6,1,6,0,8,0.0,Clothing,21,0,3.44,131,13410.86
4614,30.71,34.36,3,0,0,0,5,-0.366,Food,81,0,1.4,142,4361.19
4615,57.22,58.46,2,0,20,1,6,-0.0,Electronics,93,0,4.84,239,13676.19
4616,70.22,86.45,6,1,21,1,8,0.0,Books,53,1,3.12,243,17063.24
4617,163.68,139.32,1,0,14,0,11,-1.366,Toys,29,0,2.73,9,1473.09
4618,176.34,163.77,5,1,3,0,11,-1.366,Toys,48,0,1.76,31,5466.63
4619,67.47,78.71,2,0,5,0,12,-0.0,Electronics,86,1,4.8,244,16462.34
4620,173.15,172.4,6,1,20,1,7,0.366,Clothing,19,1,2.79,186,32206.39
4621,172.87,213.24,4,0,12,1,11,-1.366,Electronics,54,0,1.47,123,21263.49
4622,155.28,140.97,1,0,22,0,3,1.0,Clothing,78,0,3.46,121,18789.33
4623,37.87,34.9,4,0,12,1,2,1.7321,Food,87,1,2.4,270,10225.46
4624,141.16,174.09,3,0,19,1,3,1.0,Clothing,2,0,4.23,207,29220.4
4625,189.55,185.5,0,0,0,0,8,0.0,Food,32,0,3.18,19,3601.54
4626,139.68,141.03,2,0,1,0,4,0.0,Books,62,0,1.42,83,11593.66
4627,73.01,65.68,6,1,5,0,8,0.0,Books,97,0,4.0,162,11827.17
4628,105.11,91.03,2,0,10,1,4,0.0,Electronics,7,0,2.22,173,18184.04
4629,132.69,145.1,4,0,17,1,7,0.366,Electronics,98,0,2.63,215,28527.87
4630,107.01,82.6,4,0,12,1,6,-0.0,Books,68,0,4.1,157,16800.32
4631,32.79,40.25,0,0,20,1,10,-1.7321,Toys,87,1,1.43,209,6853.33
4632,69.29,80.9,6,1,11,1,1,1.366,Food,84,0,4.91,239,16560.83
4633,162.46,132.31,2,0,19,1,11,-1.366,Books,22,0,3.81,50,8122.76
4634,173.67,193.89,6,1,6,0,8,0.0,Toys,29,0,1.77,84,14588.23
4635,36.09,38.31,0,0,19,1,6,-0.0,Clothing,3,0,1.23,210,7578.27
4636,190.95,154.81,4,0,6,0,2,1.7321,Books,22,0,3.18,92,17567.72
4637,72.48,62.61,5,1,23,0,5,-0.366,Toys,84,0,2.52,133,9639.35
4638,135.84,128.42,6,1,6,0,12,-0.0,Books,89,0,1.12,52,7063.66
4639,152.85,171.12,4,0,1,0,2,1.7321,Clothing,98,0,3.44,142,21704.24
4640,164.27,177.94,1,0,10,1,10,-1.7321,Clothing,53,1,2.23,144,23654.85
4641,189.69,193.36,4,0,0,0,7,0.366,Food,93,0,2.29,25,4742.31
4642,69.45,80.64,4,0,20,1,11,-1.366,Clothing,57,1,1.65,207,14377.13
4643,173.12,199.91,6,1,12,1,10,-1.7321,Clothing,10,0,1.56,98,16965.39
4644,35.02,37.5,5,1,11,1,6,-0.0,Food,40,0,1.58,175,6128.59
4645,143.96,168.75,0,0,12,1,7,0.366,Books,20,0,4.54,150,21593.67
4646,150.98,135.96,1,0,6,0,6,-0.0,Books,87,0,3.13,73,11021.23
4647,138.77,170.51,1,0,11,1,10,-1.7321,Food,11,0,2.88,60,8326.04
4648,57.94,61.93,2,0,16,0,1,1.366,Books,8,0,3.82,207,11993.54
4649,175.88,209.9,5,1,7,0,3,1.0,Books,93,0,2.28,87,15301.4
4650,42.08,43.25,3,0,2,0,10,-1.7321,Toys,36,0,4.29,129,5428.72
4651,20.19,16.78,2,0,6,0,2,1.7321,Food,25,0,1.79,220,4441.93
4652,146.32,150.04,2,0,18,1,1,1.366,Food,39,0,4.21,142,20777.21
4653,100.34,92.58,2,0,19,1,1,1.366,Electronics,98,0,1.22,214,21472.84
4654,171.33,191.63,1,0,7,0,4,0.0,Toys,96,1,1.63,128,21930.06
4655,82.85,81.64,0,0,13,0,11,-1.366,Books,62,0,4.57,102,8450.24
4656,41.97,50.44,6,1,13,0,1,1.366,Electronics,87,0,1.44,218,9150.1
4657,168.92,186.97,4,0,1,0,2,1.7321,Toys,21,0,1.98,146,24662.91
4658,114.29,126.95,1,0,5,0,1,1.366,Books,19,0,1.17,147,16801.05
4659,45.95,38.15,4,0,15,0,12,-0.0,Toys,25,0,3.39,178,8178.6
4660,146.87,189.55,4,0,8,0,12,-0.0,Clothing,87,0,2.31,93,13659.19
4661,107.11,129.07,3,0,20,1,6,-0.0,Books,83,1,3.53,217,23243.22
4662,124.82,146.46,6,1,14,0,11,-1.366,Toys,5,0,1.34,68,8487.72
4663,97.57,87.63,2,0,18,1,4,0.0,Toys,83,0,2.58,168,16391.87
4664,167.45,171.03,3,0,14,0,8,0.0,Electronics,99,0,2.49,111,18587.47
4665,167.62,131.12,2,0,21,1,11,-1.366,Toys,12,0,3.15,84,14079.82
4666,144.78,148.13,1,0,11,1,5,-0.366,Clothing,25,0,2.18,132,19111.47
4667,30.03,23.65,4,0,8,0,10,-1.7321,Clothing,5,0,4.94,138,4143.62
4668,169.38,174.77,3,0,15,0,5,-0.366,Toys,76,1,2.26,118,19987.1
4669,137.49,149.76,5,1,5,0,11,-1.366,Books,27,0,3.79,78,10724.41
4670,142.43,133.05,1,0,19,1,11,-1.366,Electronics,4,0,2.47,144,20510.58
4671,78.97,78.9,1,0,14,0,8,0.0,Books,83,1,3.13,194,15319.55
4672,177.06,216.97,5,1,12,1,11,-1.366,Toys,45,1,1.91,132,23372.33
4673,147.82,113.1,2,0,20,1,10,-1.7321,Clothing,47,0,1.69,62,9164.88
4674,31.39,36.89,4,0,22,0,6,-0.0,Food,88,0,4.89,202,6341.22
4675,87.48,70.2,2,0,9,1,6,-0.0,Electronics,28,0,3.16,210,18370.34
4676,178.41,128.82,2,0,13,0,3,1.0,Books,97,0,2.84,55,9812.67
4677,18.97,15.39,1,0,2,0,6,-0.0,Clothing,35,0,3.57,214,4059.02
4678,192.67,223.31,2,0,11,1,10,-1.7321,Books,16,0,1.89,21,4046.05
4679,139.04,131.13,0,0,0,0,7,0.366,Toys,12,0,4.29,144,20021.89
4680,129.96,159.01,5,1,23,0,2,1.7321,Books,80,0,1.99,164,21313.68
4681,61.41,62.32,6,1,20,1,3,1.0,Electronics,75,0,3.17,256,15720.0
4682,57.27,40.85,5,1,15,0,6,-0.0,Food,43,0,1.51,93,5326.15
4683,188.99,213.57,4,0,9,1,10,-1.7321,Food,28,0,3.3,2,377.98
4684,66.67,51.08,5,1,8,0,9,-1.0,Toys,87,0,2.93,127,8467.31
4685,157.35,184.67,2,0,17,1,9,-1.0,Electronics,81,0,2.12,152,23916.59
4686,84.69,67.83,2,0,0,0,8,0.0,Food,19,0,2.23,97,8215.23
4687,36.46,33.08,3,0,9,1,8,0.0,Clothing,75,0,1.04,189,6890.61
4688,12.04,13.92,4,0,6,0,9,-1.0,Books,68,0,1.11,139,1672.99
4689,113.41,144.32,4,0,9,1,11,-1.366,Toys,74,1,3.4,187,21207.46
4690,195.4,180.33,5,1,11,1,11,-1.366,Clothing,55,0,3.87,94,18367.41
4691,80.14,95.97,2,0,10,1,9,-1.0,Toys,83,0,3.19,182,14584.73
4692,77.87,63.42,0,0,8,0,10,-1.7321,Electronics,36,0,1.33,72,5606.39
4693,75.38,89.27,3,0,4,0,11,-1.366,Toys,62,0,4.76,146,11005.1
4694,108.9,119.19,0,0,3,0,9,-1.0,Food,39,0,3.85,63,6860.91
4695,93.73,76.45,2,0,19,1,5,-0.366,Electronics,41,0,1.95,162,15183.67
4696,177.18,156.19,4,0,12,1,6,-0.0,Toys,60,0,3.69,109,19313.03
4697,106.05,82.62,4,0,7,0,5,-0.366,Clothing,86,0,1.45,61,6468.99
4698,106.47,99.0,6,1,15,0,1,1.366,Electronics,66,0,4.12,203,21614.22
4699,36.29,29.84,0,0,0,0,4,0.0,Electronics,59,0,2.92,178,6459.73
4700,196.72,213.72,6,1,16,0,11,-1.366,Toys,97,0,2.64,43,8458.98
4701,57.49,74.55,6,1,14,0,1,1.366,Toys,40,0,1.04,172,9889.11
4702,23.94,16.93,1,0,23,0,12,-0.0,Electronics,91,0,3.61,227,5434.19
4703,136.0,139.34,2,0,14,0,1,1.366,Books,19,0,4.32,142,19311.69
4704,123.12,128.56,4,0,17,1,3,1.0,Books,55,1,2.15,230,28317.51
4705,88.88,110.97,5,1,5,0,7,0.366,Food,46,0,1.05,116,10309.81
4706,90.22,90.54,1,0,1,0,1,1.366,Electronics,4,0,4.1,213,19216.12
4707,159.16,163.34,4,0,4,0,7,0.366,Books,83,0,3.54,77,12255.49
4708,47.19,46.38,5,1,18,1,10,-1.7321,Clothing,62,0,4.11,196,9248.34
4709,165.85,142.85,4,0,6,0,10,-1.7321,Electronics,25,1,3.15,144,23882.13
4710,133.26,97.76,1,0,8,0,1,1.366,Books,63,0,2.84,107,14259.03
4711,89.6,84.69,0,0,1,0,9,-1.0,Toys,70,0,1.88,103,9229.24
4712,97.03,70.98,2,0,6,0,5,-0.366,Clothing,13,0,1.32,90,8732.29
4713,58.76,60.54,6,1,23,0,6,-0.0,Food,86,0,2.89,162,9519.6
4714,152.9,135.22,1,0,13,0,12,-0.0,Books,4,1,4.47,165,25228.78
4715,107.45,109.61,1,0,23,0,9,-1.0,Toys,2,1,1.24,124,13323.33
4716,70.96,55.39,6,1,22,0,11,-1.366,Clothing,67,0,4.96,87,6173.73
4717,123.25,155.24,4,0,14,0,3,1.0,Clothing,30,0,4.79,169,20829.17
4718,199.19,246.34,5,1,11,1,3,1.0,Food,4,1,3.56,148,29480.05
4719,92.7,75.46,6,1,19,1,5,-0.366,Toys,48,1,4.66,222,20579.36
4720,184.93,167.56,1,0,3,0,7,0.366,Books,43,1,3.21,115,21267.11
4721,75.55,80.7,2,0,12,1,3,1.0,Electronics,93,1,2.62,299,22590.41
4722,20.4,15.45,6,1,8,0,4,0.0,Clothing,45,0,3.29,185,3773.85
4723,48.81,44.55,6,1,11,1,2,1.7321,Books,97,0,4.51,279,13616.87
4724,89.55,76.18,0,0,9,1,9,-1.0,Electronics,13,0,4.83,175,15671.61
4725,51.73,64.63,5,1,8,0,10,-1.7321,Books,47,0,4.35,146,7552.67
4726,10.04,12.17,0,0,20,1,9,-1.0,Books,96,0,1.72,171,1717.38
4727,183.85,192.66,0,0,22,0,11,-1.366,Clothing,28,0,3.37,37,6802.46
4728,170.34,172.42,2,0,6,0,2,1.7321,Clothing,37,0,2.78,100,17033.71
4729,151.04,190.07,4,0,11,1,5,-0.366,Books,28,0,2.93,132,19936.69
4730,41.88,52.75,5,1,15,0,1,1.366,Books,27,0,2.71,215,9005.23
4731,32.87,42.12,5,1,14,0,8,0.0,Food,89,0,1.27,133,4371.59
4732,22.84,17.71,6,1,6,0,6,-0.0,Electronics,30,0,4.38,202,4614.67
4733,147.57,117.51,2,0,7,0,10,-1.7321,Toys,6,1,4.91,117,17265.17
4734,186.47,206.25,5,1,6,0,10,-1.7321,Toys,94,1,1.84,93,17342.04
4735,91.8,94.08,1,0,10,1,2,1.7321,Food,9,0,3.49,232,21298.02
4736,32.64,23.21,3,0,3,0,2,1.7321,Books,6,0,3.15,226,7375.9
4737,107.35,79.14,6,1,17,1,10,-1.7321,Books,29,1,4.59,160,17176.74
4738,76.28,94.04,3,0,18,1,5,-0.366,Food,87,1,3.82,202,15408.17
4739,81.22,99.19,3,0,6,0,7,0.366,Toys,70,0,4.0,179,14537.8
4740,128.05,117.09,0,0,12,1,9,-1.0,Clothing,86,0,4.81,136,17415.18
4741,146.56,180.94,5,1,8,0,9,-1.0,Clothing,66,0,3.65,82,12017.63
4742,31.01,32.76,6,1,17,1,12,-0.0,Books,95,0,2.81,215,6668.16
4743,16.76,19.84,2,0,6,0,11,-1.366,Electronics,53,1,1.21,191,3201.57
4744,198.92,190.26,5,1,19,1,6,-0.0,Toys,70,0,4.63,107,21284.74
4745,54.22,41.64,2,0,15,0,2,1.7321,Electronics,5,0,3.36,236,12795.54
4746,20.23,19.42,5,1,22,0,6,-0.0,Books,20,0,3.73,196,3964.65
4747,46.08,44.9,6,1,4,0,1,1.366,Toys,12,0,3.02,207,9537.8
4748,17.4,17.93,6,1,6,0,11,-1.366,Clothing,8,0,2.57,158,2749.51
4749,84.44,64.46,0,0,5,0,11,-1.366,Clothing,58,0,3.02,83,7008.86
4750,162.46,210.36,6,1,1,0,2,1.7321,Electronics,49,0,1.19,209,33953.37
4751,74.84,63.35,1,0,6,0,12,-0.0,Toys,64,0,4.19,168,12572.52
4752,94.39,77.32,3,0,20,1,3,1.0,Books,50,1,1.63,222,20955.66
4753,138.36,140.59,3,0,8,0,5,-0.366,Food,97,0,2.33,61,8440.05
4754,106.69,109.07,5,1,12,1,10,-1.7321,Food,39,0,1.35,84,8961.95
4755,173.67,167.4,0,0,16,0,1,1.366,Food,40,0,4.28,70,12157.23
4756,174.55,203.02,3,0,16,0,12,-0.0,Books,31,0,1.67,59,10298.26
4757,11.88,12.0,5,1,14,0,10,-1.7321,Food,3,0,2.6,131,1556.68
4758,157.83,168.22,6,1,17,1,5,-0.366,Electronics,83,0,2.66,188,29671.81
4759,97.54,110.63,4,0,23,0,5,-0.366,Clothing,72,1,2.27,144,14045.67
4760,197.88,141.49,5,1,14,0,4,0.0,Food,30,0,4.44,6,1187.28
4761,101.81,106.13,2,0,10,1,3,1.0,Clothing,95,1,4.09,250,25453.52
4762,197.51,243.04,3,0,11,1,7,0.366,Electronics,29,0,3.97,177,34959.31
4763,153.37,108.96,3,0,22,0,11,-1.366,Toys,70,0,1.9,33,5061.15
4764,57.23,53.98,4,0,16,0,7,0.366,Toys,56,0,1.76,162,9272.06
4765,112.3,141.01,6,1,11,1,1,1.366,Books,66,1,1.99,257,28859.83
4766,198.51,181.02,1,0,6,0,7,0.366,Clothing,87,0,2.54,58,11513.33
4767,172.93,168.65,5,1,23,0,3,1.0,Books,63,1,2.92,127,21962.21
4768,28.5,36.73,1,0,6,0,3,1.0,Food,30,0,2.0,213,6070.44
4769,144.21,118.19,5,1,20,1,6,-0.0,Books,53,1,2.83,161,23217.92
4770,75.66,55.92,4,0,22,0,6,-0.0,Electronics,46,0,1.74,128,9684.5
4771,11.33,13.77,1,0,9,1,11,-1.366,Books,9,1,2.08,221,2503.19
4772,86.66,105.82,0,0,15,0,4,0.0,Food,7,0,2.04,114,9879.4
4773,54.6,53.69,4,0,10,1,5,-0.366,Food,63,0,3.91,209,11412.1
4774,165.59,167.0,6,1,15,0,3,1.0,Electronics,47,0,2.83,111,18379.95
4775,74.09,89.02,5,1,1,0,3,1.0,Clothing,44,0,3.46,199,14744.47
4776,167.23,191.17,2,0,1,0,9,-1.0,Toys,49,0,3.68,90,15050.66
4777,10.11,8.69,6,1,17,1,5,-0.366,Electronics,79,0,1.27,218,2204.77
4778,68.49,48.63,6,1,4,0,1,1.366,Toys,79,0,4.18,198,13560.16
4779,55.82,55.14,2,0,13,0,9,-1.0,Electronics,85,0,2.14,129,7200.96
4780,54.38,66.09,2,0,7,0,10,-1.7321,Electronics,62,0,3.04,149,8102.29
4781,22.96,28.41,5,1,5,0,6,-0.0,Books,59,0,2.35,158,3626.96
